1334	10550541
1335	30322384
1336	12429847
1337	26305943
1338	8200986
1339	30476045
1340	38247739
1341	31942238
1342	32284383
1343	29615554
1344	17923513
1345	40355725
1346	12440767
1347	39908267
1348	17237365
1349	20406331
1350	8735922
1351	9087443
1352	18077554
1353	22105035
1354	31462661
1355	29608715
1356	37281355
1357	34768817
1358	22127870
1359	7916270
1360	10731670
1361	7643412
1362	2248958
1363	27510400
1364	3015241
1365	40728082
1366	12719267
1367	15322032
1368	15883042
1369	5461872
1370	12702676
1371	7962069
1372	34347507
1373	12186757
1374	27391310
1375	37280817
1376	24119842
1377	23351733
1378	17562315
1379	20308071
1380	22947855
1381	8298017
1382	10896781
1383	28855544
1384	986253
1385	21982379
1386	39201358
1387	35892332
1388	6878039
1389	30755513
1390	39570012
1391	11690648
1392	25729914
1393	16963634
1394	30744820
1395	19519929
1396	17380425
1397	6995464
1398	9326661
1399	19596809
1400	31936522
1401	9927418
1402	37670396
1403	21911494
1404	9864366
1405	2457474
1406	34249909
1407	40661154
1408	15051889
1409	37700707
1410	22125491
1411	7702555
1412	1581500
1413	26536259
1414	26179871
1415	25048306
1416	18621026
1417	10637315
1418	25617736
1419	27365178
1420	25836967
1421	22889910
1422	9826664
1423	36800421
1424	2128926
1425	9950684
1426	18059263
1427	31957229
1428	19010323
1429	7980415
1430	19271355
1431	12732526
1432	35933019
1433	19145253
1434	18430224
1435	36917916
1436	26076695
1437	19342444
1438	30037795
1439	18978015
1440	18409378
1441	37914720
1442	25545384
1443	10828443
1444	11207573
1445	30068296
1446	21169733
1447	36982336
1448	32790833
1449	36322003
1450	9693369
1451	32044385
1452	16546177
1453	3011594
1454	21827690
1455	1899140
1456	37281569
1457	22857933
1458	10471704
1459	23238351
1460	29620506
1461	6261963
1462	14981096
1463	9276672
1464	9151691
1465	18212014
1466	28304454
1467	9733762
1468	24211213
1469	4309098
1470	20648241
1471	11240851
1472	28596378
1473	1972546
1474	10087613
1475	20199682
1476	17967946
1477	32295093
1478	11964127
1479	32713301
1480	34033792
1481	2434515
1482	20713135
1483	28326133
1484	7962535
1485	11576175
1486	10878573
1487	8227052
1488	23942320
1489	15154116
1490	29858272
1491	32232356
1492	18852468
1493	3098437
1494	34199843
1495	39342015
1496	3965326
1497	10887082
1498	18430960
1499	12128211
1500	28067384
1501	32938685
1502	11741263
1503	16436382
1504	30310732
1505	27273515
1506	19462019
1507	24252298
1508	23116258
1509	25774105
1510	21479176
1511	939942
1512	7641881
1513	7166560
1514	27420571
1515	28432105
1516	25671160
1517	8943216
1518	25247494
1519	2049879
1520	8954880
1521	26478006
1522	11331756
1523	16453625
1524	11960015
1525	36165849
1526	987045
1527	6306004
1528	10769025
1529	2494655
1530	17883828
1531	1734023
1532	18346278
1533	3510
1534	9653120
1535	27420056
1536	26052414
1537	27182947
1538	9584098
1539	21356750
1540	18579689
1541	20679093
1542	24454689
1543	7787248
1544	8615751
1545	25006264
1546	8413668
1547	36669196
1548	24500970
1549	8798577
1550	26800369
1551	22407517
1552	18505855
1553	19682366
1554	15817229
1555	31186349
1556	24989797
1557	20042123
1558	6630295
1559	19763962
1560	80840
1561	6204971
1562	7007038
1563	21124213
1564	20717162
1565	19687203
1566	7860631
1567	26586917
1568	26155737
1569	16453718
1570	3243038
1571	23342118
1572	16317718
1573	6301542
1574	10221901
1575	31006372
1576	22923101
1577	35393457
1578	30784586
1579	3298995
1580	20157489
1581	18007598
1582	16507590
1583	29155724
1584	30404949
1585	7231397
1586	17433365
1587	16873675
1588	2854024
1589	18806794
1590	12761139
1591	24795147
1592	23960071
1593	9177195
1594	3001039
1595	18417352
1596	15282284
1597	6306269
1598	7712544
1599	15271298
1600	23494299
1601	9508305
1602	30401901
1603	26481973
1604	23281791
1605	11553719
1606	25085202
1607	19650671
1608	8241568
1609	34805990
1610	29146912
1611	18493044
1612	7773407
1613	12456728
1614	33504916
1615	23696810
1616	15896196
1617	18629044
1618	34093623
1619	25313564
1620	7251158
1621	16183741
1622	24627494
1623	33573049
1624	22015718
1625	17425781
1626	8932309
1627	19036789
1628	6092328
1629	1987160
1630	29118357
1631	8183889
1632	21988699
1633	38807527
1634	23351158
1635	36708172
1636	41218080
1637	1668648
1638	19384419
1639	14561408
1640	8058783
1641	9278476
1642	21356986
1643	7956839
1644	35621732
1645	36836267
1646	11007486
1647	26540393
1648	22106344
1649	11369235
1650	8177745
1651	40085533
1652	2580305
1653	7050669
1654	8946147
1655	8078925
1656	17693251
1657	7982261
1658	32515556
1659	2049880
1660	18840690
1661	24938606
1662	31199916
1663	9421198
1664	20034956
1665	40168691
1666	8999903
1667	6389118
1668	15190000
1669	7706268
1670	19880963
1671	25897360
1672	6322129
1673	23326224
1674	19104041
1675	24058172
1676	8449984
1677	17895994
1678	16250004
1679	8990159
1680	24067914
1681	23589440
1682	21602484
1683	3160044
1684	14742709
1685	40821731
1686	24498429
1687	38606007
1688	18316161
1689	29474932
1690	9171404
1691	6430913
1692	19619455
1693	4362466
1694	3576222
1695	21356746
1696	28933588
1697	19132089
1698	2777374
1699	22180531
1700	15883003
1701	7580132
1702	17700857
1703	22726940
1704	24520162
1705	11027288
1706	26862180
1707	31513600
1708	31140968
1709	37322519
1710	15681572
1711	6646126
1712	26305109
1713	18536722
1714	22226748
1715	3151695
1716	20737869
1717	21799850
1718	25047607
1719	7528004
1720	11748243
1721	1899282
1722	29042024
1723	27984579
1724	14695060
1725	20079430
1726	34817241
1727	12070317
1728	8248149
1729	26831115
1730	12429824
1731	2406590
1732	21841195
1733	32734648
1734	8125240
1735	3770469
1736	10491107
1737	25180230
1738	31006364
1739	10894
1740	2229176
1741	21289093
1742	33520185
1743	9164876
1744	24215440
1745	20228057
1746	24366814
1747	38113942
1748	22302991
1749	1692841
1750	6411695
1751	24403600
1752	178932
1753	19763974
1754	24189272
1755	37282241
1756	24603549
1757	12725750
1758	30850748
1759	27535426
1760	8804409
1761	8325874
1762	34262434
1763	37759479
1764	21266469
1765	23241387
1766	3902827
1767	10452825
1768	22081563
1769	20724823
1770	25318674
1771	12618209
1772	24860570
1773	34395450
1774	15299813
1775	19962990
1776	4569403
1777	27807261
1778	6385857
1779	33643273
1780	8855370
1781	20876874
1782	35723736
1783	12141948
1784	228291
1785	3932366
1786	25750233
1787	23633133
1788	7556891
1789	11206323
1790	9168471
1791	4813892
1792	2358114
1793	30524943
1794	26056276
1795	40430792
1796	34043641
1797	22326871
1798	37337971
1799	11573013
1800	15935169
1801	3877931
1802	28951552
1803	214155
1804	18430225
1805	12438358
1806	11427713
1807	22848657
1808	24047876
1809	26980522
1810	34458253
1811	2516830
1812	7820870
1813	8631253
1814	16391035
1815	37966982
1816	3209006
1817	6273845
1818	26395484
1819	26336830
1820	29698704
1821	15504107
1822	25498309
1823	6213197
1824	30555683
1825	8670837
1826	23450745
1827	7939899
1828	18461173
1829	33426212
1830	31217303
1831	2038320
1832	28002746
1833	25395670
1834	29986115
1835	8703943
1836	14708574
1837	8384117
1838	23448295
1839	24335649
1840	35419477
1841	29632270
1842	36311407
1843	23775692
1844	6619203
1845	2835671
1846	18266910
1847	2107529
1848	15155803
1849	1977501
1850	7988791
1851	36016652
1852	32351499
1853	20511647
1854	1833774
1855	9121448
1856	10463155
1857	29938056
1858	40927394
1859	8516305
1860	2827662
1861	10461187
1862	8000542
1863	8729444
1864	2196442
1865	28059125
1866	21534527
1867	22357931
1868	21110998
1869	3023365
1870	19535916
1871	556726
1872	2460438
1873	26858703
1874	38778110
1875	9238006
1876	27065974
1877	1469053
1878	4570591
1879	22992462
1880	11269946
1881	22426390
1882	9017185
1883	40106572
1884	21599950
1885	3362675
1886	24076653
1887	35134329
1888	8335689
1889	31553107
1890	33483610
1891	12719468
1892	30973601
1893	34634944
1894	3589507
1895	22073363
1896	26755590
1897	20399184
1898	18663385
1899	16428394
1900	20643054
1901	10836495
1902	16005849
1903	30902894
1904	9880333
1905	11148034
1906	8254301
1907	26179918
1908	20510250
1909	32947863
1910	29547664
1911	8830781
1912	38099688
1913	33542430
1914	12503851
1915	40991432
1916	18591258
1917	35621956
1918	8061187
1919	19393163
1920	4055803
1921	11579107
1922	27231597
1923	39080770
1924	33238457
1925	18663145
1926	3040924
1927	8290347
1928	12070170
1929	26161868
1930	37189360
1931	20887565
1932	3149564
1933	20102546
1934	26305221
1935	22362282
1936	21208416
1937	23605046
1938	15620512
1939	26253157
1940	30318141
1941	9144193
1942	27618117
1943	14573477
1944	31230946
1945	2731733
1946	28373207
1947	25403613
1948	6093119
1949	11950947
1950	12176329
1951	14681218
1952	36123409
1953	32820176
1954	3015938
1955	39062545
1956	9223628
1957	19211563
1958	8692799
1959	31969153
1960	7764383
1961	25896210
1962	40456688
1963	18987389
1964	20676444
1965	8536804
1966	39766290
1967	31996372
1968	6311201
1969	34572033
1970	8286376
1971	22479148
1972	29116166
1973	6804941
1974	9551091
1975	11606416
1976	38852800
1977	8692962
1978	15761665
1979	8435066
1980	36710926
1981	16291809
1982	21585357
1983	11706051
1984	29557975
1985	17284678
1986	31840788
1987	41400994
1988	37843413
1989	29467250
1990	32365184
1991	24583119
1992	28065313
1993	39753197
1994	22777355
1995	11448996
1996	21525240
1997	15298936
1998	2986720
1999	10491202
2000	9373143
2001	6371024
2002	34205074
2003	27678067
2004	15470246
2005	3600646
2006	35721481
2007	1886520
2008	20851993
2009	17291159
2010	27166421
2011	26981861
2012	1986220
2013	7118999
2014	28814779
2015	19733079
2016	194703
2017	17324276
2018	40938096
2019	28942109
2020	34245671
2021	21541001
2022	27416267
2023	7876338
2024	10090768
2025	17601746
2026	24291099
2027	25784047
2028	8505372
2029	15470506
2030	10224056
2031	8755544
2032	39671466
2033	18795889
2034	39789232
2035	2551673
2036	23354413
2037	690602
2038	6217414
2039	36798129
2040	2777916
2041	19756461
2042	10681463
2043	30845201
2044	8947553
2045	10065156
2046	18682837
2047	19346560
2048	38290913
2049	25659376
2050	3490829
2051	34242260
